"FARM","year","Plot","Size","TYPE_clean","plantID","totalBasal","AGM_kg"
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1076",1.64305295782746,0.46064468624562
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1077",16.6276645172874,2.55742052054297
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1078",8.46659220142449,1.55137053852514
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1079",3.95919214168654,0.883572013600909
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1080",10.2258840874348,1.78418128803404
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1081",0.759715643454352,0.260174483486324
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1082",4.90873852123405,1.03606457885901
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1083",6.08408687275833,1.21458982157367
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1084",6.24580035460187,1.23841745510252
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1085",0.430084034276443,0.17071202289245
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1086",2.71716348608981,0.66859120346359
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1087",9.66927240903501,1.71173749677298
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1088",4.04707819617071,0.898056343846806
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1089",0.865901475145687,0.286644540930022
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1090",5.66704044799429,1.15236538453948
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1091",6.0276952846264,1.20624232830311
"UTUA2",2023,"Plot 3","10x10","Co","UTUA2_23_1092",8.5442680797845,1.56189892157841
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_28",10.4194847347122,1.80913696170093
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_31",1.36847775990371,0.402302000612427
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_32",1.12382623200541,0.347698102716024
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_33",1.28679635091038,0.384377088123659
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_36",1.76714586764426,0.486165860175581
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_38",2.68802521422777,0.663273810593869
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_42",0.636172512351933,0.228129837100075
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_49",16.6681125227023,2.56202642374337
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_50",2.29501197326368,0.589999790433207
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_53",3.92086471131274,0.877229287508519
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_61",2.77591126871194,0.679267274350291
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_62",18.035412185361,2.71607331284018
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_64",3.01043116030242,0.721318274170595
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_67",11.6835045388841,1.96924241118247
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_68",10.4816882692533,1.81712956781702
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_73",5.19187455913883,1.0799996507552
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_80",0.407150407905237,0.163922654820816
"UTUA20",2022,"Plot 1","10x10","Co","UTUA20_22_81",0.950331777710913,0.307092302484516
"UTUA20",2023,"Plot 2","10x10","Co","UTUA20_23_1215",10.1996517887773,1.7807904831529
"UTUA20",2023,"Plot 2","10x10","Co","UTUA20_23_1221",2.48845554090848,0.626441026886052
"UTUA20",2023,"Plot 2","10x10","Co","UTUA20_23_1223",12.2632854631041,2.04115856338718
"UTUA20",2023,"Plot 2","10x10","Co","UTUA20_23_1225",1.56608393781451,0.444564248769706
"UTUA20",2023,"Plot 2","10x10","Co","UTUA20_23_161",14.7875551602635,2.34465947148333
"UTUA20",2023,"Plot 2","30x30","Co","UTUA20_23_1229",16.1998581376848,2.50852551328156
"UTUA20",2023,"Plot 2","30x30","Co","UTUA20_23_163",22.254335499683,3.17358251715641
"UTUA20",2023,"Plot 2","30x30","Co","UTUA20_23_164",13.4329789478519,2.1836294852656
"UTUA20",2023,"Plot 2","30x30","Co","UTUA20_23_165",5.16854823368593,1.07640395497493
"UTUA20",2023,"Plot 2","30x30","Co","UTUA20_23_166",18.5795360329627,2.77652597009425
"UTUA20",2023,"Plot 2","30x30","Co","UTUA20_23_168",27.9354345748021,3.75558185439392
"UTUA20",2023,"Plot 2","30x30","Co","UTUA20_23_173",27.9141502845741,3.75346248036239
"UTUA20",2023,"Plot 2","30x30","Co","UTUA20_23_178",15.5672984568845,2.43560946745002
"UTUA20",2023,"Plot 2","30x30","Co","UTUA20_23_180",17.7512551298438,2.68431553920277
"UTUA20",2023,"Plot 2","30x30","Co","UTUA20_23_181",10.0497192793847,1.7613664522285
"UTUA20",2023,"Plot 2","both","Co","UTUA20_23_160",13.1554192369073,2.15012374161754
"UTUA20",2023,"Plot 3","10x10","Co","UTUA20_23_1196",6.34366096576119,1.25275889991995
"UTUA20",2023,"Plot 3","10x10","Co","UTUA20_23_1205",14.5042259144105,2.31130568297024
"UTUA20",2023,"Plot 3","10x10","Co","UTUA20_23_1210",6.56720491801819,1.28530609744284
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_100",4.71050402479254,1.00491243493289
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_101",4.16355274380255,0.917127276252588
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_102",3.22908600899227,0.759764295815863
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_103",12.0281372529829,2.01209942016102
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_104",9.9733785779025,1.7514475254011
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_105",3.18573203037273,0.752196457782202
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_106",2.48845554090848,0.626441026886052
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_107",2.81525971669815,0.686385175734585
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_85",2.21152414849453,0.574028138636462
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_86",2.31865245798195,0.594494781907519
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_87",0.769768739945839,0.262719879122665
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_88",4.82972746599627,1.02368800672491
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_89",3.77792224557441,0.853430387480497
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_93",2.43512700561379,0.616470684135268
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_94",7.84683451068756,1.46644325085204
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_95",0.916088417786784,0.298858320844348
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_96",1.1499014510302,0.35365497829572
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_97",5.75209906909023,1.16515021459037
"UTUA30",2022,"Plot 1","10x10","Co","UTUA30_22_98",0.916088417786784,0.298858320844348
"UTUA30",2023,"Plot 2","10x10","Co","UTUA30_23_1362",9.62505449243573,1.70593675728624
"UTUA30",2023,"Plot 2","10x10","Co","UTUA30_23_1363",16.9569230623377,2.59483020236233
"UTUA30",2023,"Plot 2","10x10","Co","UTUA30_23_1366",11.8300598361741,1.98750691324178
"UTUA30",2023,"Plot 2","10x10","Co","UTUA30_23_1367",13.0500188033793,2.13735237263983
"UTUA30",2023,"Plot 2","10x10","Co","UTUA30_23_1368",35.7662469629564,4.5097960075533
"UTUA30",2023,"Plot 2","10x10","Co","UTUA30_23_1369",16.4613957260961,2.53845649191041
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_178",2.60155287643771,0.647404666185418
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_179",0.985203456165759,0.315398643082252
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_180",5.20318429269176,1.08174150935811
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_181",0.916166957603123,0.298877296496897
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_182",0.650388219109427,0.231894365115612
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_183",0.580880481648753,0.213273644974615
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_185",3.62327734720145,0.827418350570888
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_186",1.60606070433144,0.452941197623187
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_187",2.32352192659501,0.595419180893423
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_188",3.52989350557349,0.811571453476525
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_189",1.4646890349199,0.423063526251098
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_190",6.67297841567374,1.30060585254705
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_191",1.71028304061428,0.474531090614215
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_192",3.6704012370053,0.83537479755283
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_193",1.85424652396504,0.503801376955215
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_194",3.41373311720701,0.791706727439787
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_195",1.03342690339836,0.326760921418767
"YAUC4",2022,"Plot 1","10x10","Co","YAUC4_22_196",0.408407044966673,0.164297199830388
"ADJUCP",2023,"Plot 1","30x30","Ba","ADJUCP_23_190",NA,4.67689907225147
"ADJUCP",2023,"Plot 1","30x30","Ba","ADJUCP_23_203",NA,6.64962342210315
"ADJUCP",2023,"Plot 1","30x30","Ba","ADJUCP_23_206",NA,5.56547413483079
"ADJUCP",2023,"Plot 1","30x30","Ba","ADJUCP_23_207",NA,5.56547413483079
"ADJUCP",2023,"Plot 1","30x30","Ba","ADJUCP_23_218",NA,5.36091061536339
"ADJUCP",2023,"Plot 2","10x10","Ba","ADJUCP_23_1281",NA,2.99315751831206
"ADJUCP",2023,"Plot 2","10x10","Ba","ADJUCP_23_1282",NA,2.84653655003318
"ADJUCP",2023,"Plot 2","10x10","Ba","ADJUCP_23_1284",NA,3.61896207565223
"ADJUCP",2023,"Plot 2","10x10","Ba","ADJUCP_23_1288",NA,1.98817026328396
"ADJUCP",2023,"Plot 2","10x10","Ba","ADJUCP_23_1291",NA,1.59306605199319
"ADJUCP",2023,"Plot 2","10x10","Ba","ADJUCP_23_1294",NA,4.12992940880972
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_239",NA,0.648288382285719
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_240",NA,2.36405230630137
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_241",NA,0.751146657709812
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_242",NA,1.15278094519535
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_243",NA,0.981185608045739
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_244",NA,1.92887637969107
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_245",NA,2.23491440743078
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_246",NA,2.10962504871995
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_247",NA,1.10850360246969
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_248",NA,1.15278094519535
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_249",NA,0.981185608045739
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_250",NA,2.99315751831206
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_251",NA,2.56500493923561
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_254",NA,2.84653655003318
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_255",NA,0.900878373415689
"JAYU2/3",2022,"Plot 1","10x10","Ba","JAYU2/3_22_256",NA,1.10850360246969
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_220",NA,7.83682334851483
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_221",NA,5.06168733598272
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_222",NA,4.5832250969221
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_223",NA,9.8131722251713
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_224",NA,8.46940538395523
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_225",NA,6.99491286212359
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_227",NA,4.12992940880972
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_228",NA,5.77411395172152
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_229",NA,5.06168733598272
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_230",NA,8.21324046987266
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_231",NA,7.23027330541346
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_232",NA,5.06168733598272
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_233",NA,5.06168733598272
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_234",NA,9.12814708224033
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_235",NA,5.87996543480867
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_236",NA,5.56547413483079
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_237",NA,4.30823808043775
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_238",NA,4.5832250969221
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_239",NA,9.12814708224033
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_240",NA,6.64962342210315
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_243",NA,7.71343493738599
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_244",NA,12.1832552293619
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_246",NA,4.86727219936936
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_247",NA,4.77158101513295
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_248",NA,4.30823808043775
"JAYU2/3",2023,"Plot 4","30x30","Ba","JAYU2/3_23_249",NA,5.06168733598272
"JAYU2/3",2023,"Plot 4","both","Ba","JAYU2/3_23_226",NA,6.09473739997617
"JAYU2/3",2023,"Plot 4","both","Ba","JAYU2/3_23_241",NA,5.06168733598272
"JAYU2/3",2023,"Plot 4","both","Ba","JAYU2/3_23_242",NA,5.87996543480867
"UTUA16",2022,"Plot 1","10x10","Ba","UTUA16_22_110",NA,3.45658901931288
"UTUA16",2022,"Plot 1","10x10","Ba","UTUA16_22_111",NA,2.49705239342922
"UTUA16",2022,"Plot 1","10x10","Ba","UTUA16_22_112",NA,5.36091061536339
"UTUA16",2022,"Plot 1","10x10","Ba","UTUA16_22_113",NA,2.49705239342922
"UTUA16",2022,"Plot 1","10x10","Ba","UTUA16_22_114",NA,3.45658901931288
"UTUA16",2022,"Plot 1","10x10","Ba","UTUA16_22_115",NA,1.92887637969107
"UTUA16",2022,"Plot 1","10x10","Ba","UTUA16_22_118",NA,2.23491440743078
"UTUA16",2022,"Plot 1","10x10","Ba","UTUA16_22_120",NA,4.96397388850112
"UTUA16",2022,"Plot 1","10x10","Ba","UTUA16_22_121",NA,6.7636878613795
"UTUA16",2022,"Plot 1","10x10","Ba","UTUA16_22_132",NA,1.5404053961254
"UTUA16",2022,"Plot 1","10x10","Ba","UTUA16_22_133",NA,1.5404053961254
"UTUA16",2022,"Plot 1","10x10","Ba","UTUA16_22_134",NA,1.5404053961254
"UTUA16",2022,"Plot 1","10x10","Ba","UTUA16_22_135",NA,3.2981717304073
"UTUA16",2022,"Plot 1","10x10","Ba","UTUA16_22_138",NA,4.49055780489815
"UTUA16",2023,"Plot 2","30x30","Ba","UTUA16_23_103",NA,6.87878397554694
"UTUA16",2023,"Plot 2","30x30","Ba","UTUA16_23_108",NA,5.16041378535476
"UTUA16",2023,"Plot 2","30x30","Ba","UTUA16_23_117",NA,11.4133322717941
"UTUA16",2023,"Plot 2","30x30","Ba","UTUA16_23_119",NA,6.2036601963693
"UTUA16",2023,"Plot 2","30x30","Ba","UTUA16_23_122",NA,6.2036601963693
"UTUA16",2023,"Plot 2","30x30","Ba","UTUA16_23_123",NA,7.11207561117321
"UTUA16",2023,"Plot 2","30x30","Ba","UTUA16_23_84",NA,8.72975588760838
"UTUA16",2023,"Plot 2","30x30","Ba","UTUA16_23_85",NA,4.96397388850112
"UTUA16",2023,"Plot 2","30x30","Ba","UTUA16_23_90",NA,7.23027330541346
"UTUA18",2022,"Plot 1","10x10","Ba","UTUA18_22_215",NA,2.77469222150862
"UTUA18",2022,"Plot 1","10x10","Ba","UTUA18_22_216",NA,3.95562112037355
"UTUA2",2023,"Plot 1","30x30","Ba","UTUA2_23_26",NA,4.12992940880972
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_29",NA,15.7104468450361
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_30",NA,4.67689907225147
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_34",NA,1.64666853991229
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_35",NA,1.19798111573738
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_37",NA,1.3880543530842
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_39",NA,1.8131465279815
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_40",NA,11.2625499855585
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_41",NA,6.64962342210315
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_43",NA,0.940576454344232
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_44",NA,6.7636878613795
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_46",NA,1.92887637969107
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_47",NA,5.16041378535476
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_48",NA,3.14369853149715
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_51",NA,1.59306605199319
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_52",NA,2.77469222150862
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_54",NA,9.8131722251713
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_55",NA,5.56547413483079
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_56",NA,5.06168733598272
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_57",NA,2.56500493923561
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_58",NA,7.11207561117321
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_59",NA,1.02270826449216
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_60",NA,2.43006873535402
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_65",NA,2.29900142905315
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_66",NA,4.21858302558596
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_69",NA,1.29115886304292
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_70",NA,3.37688662856403
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_71",NA,2.04841922016778
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_72",NA,11.2625499855585
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_74",NA,2.63392801340713
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_75",NA,1.8131465279815
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_76",NA,2.91935779687954
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_77",NA,13.6366389924971
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_78",NA,4.21858302558596
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_79",NA,4.67689907225147
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_82",NA,3.53728035532091
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_83",NA,2.56500493923561
"UTUA20",2022,"Plot 1","10x10","Ba","UTUA20_22_84",NA,3.86996373483017
"UTUA20",2023,"Plot 2","30x30","Ba","UTUA20_23_167",NA,8.08672508390425
"UTUA20",2023,"Plot 2","30x30","Ba","UTUA20_23_169",NA,5.77411395172152
"UTUA20",2023,"Plot 2","30x30","Ba","UTUA20_23_171",NA,5.26015447041137
"UTUA20",2023,"Plot 2","30x30","Ba","UTUA20_23_172",NA,5.46268343499742
"UTUA20",2023,"Plot 2","30x30","Ba","UTUA20_23_176",NA,12.1832552293619
"UTUA20",2023,"Plot 2","30x30","Ba","UTUA20_23_177",NA,10.5246009525382
"UTUA20",2023,"Plot 2","30x30","Ba","UTUA20_23_182",NA,8.59905693520656
"UTUA20",2023,"Plot 2","30x30","Ba","UTUA20_23_186",NA,4.96397388850112
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1194",NA,3.78530235914818
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1197",NA,2.91935779687954
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1198",NA,2.10962504871995
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1199",NA,4.04227589074223
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1200",NA,7.83682334851483
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1201",NA,3.61896207565223
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1202",NA,6.64962342210315
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1204",NA,8.99429997409424
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1206",NA,2.23491440743078
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1207",NA,6.31360906428023
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1208",NA,1.14831172092292
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1209",NA,2.04841922016778
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1211",NA,0.681680776398339
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1212",NA,2.71086629176553
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1213",NA,5.16041378535476
"UTUA20",2023,"Plot 3","10x10","Ba","UTUA20_23_1214",NA,2.49705239342922
"UTUA30",2022,"Plot 1","10x10","Ba","UTUA30_22_90",NA,2.91935779687954
"UTUA30",2022,"Plot 1","10x10","Ba","UTUA30_22_91",NA,1.64666853991229
"UTUA30",2022,"Plot 1","10x10","Ba","UTUA30_22_92",NA,8.46940538395523
"UTUA30",2022,"Plot 1","10x10","Ba","UTUA30_22_99",NA,3.06793725482785
"UTUA30",2023,"Plot 2","10x10","Ba","UTUA30_23_1364",NA,10.0945686752938
"UTUA30",2023,"Plot 2","10x10","Ba","UTUA30_23_1365",NA,7.23027330541346
"UTUA30",2023,"Plot 3","10x10","Ba","UTUA30_23_1351",NA,2.63392801340713
"UTUA30",2023,"Plot 3","30x30","Ba","UTUA30_23_253",NA,5.06168733598272
"UTUA30",2023,"Plot 3","30x30","Ba","UTUA30_23_254",NA,5.87996543480867
"UTUA30",2023,"Plot 3","30x30","Ba","UTUA30_23_255",NA,4.77158101513295
"UTUA30",2023,"Plot 3","30x30","Ba","UTUA30_23_256",NA,4.21858302558596
"UTUA30",2023,"Plot 3","30x30","Ba","UTUA30_23_257",NA,4.39889590130285
"UTUA30",2023,"Plot 3","30x30","Ba","UTUA30_23_258",NA,4.30823808043775
"UTUA30",2023,"Plot 3","30x30","Ba","UTUA30_23_259",NA,4.5832250969221
"UTUA30",2023,"Plot 3","30x30","Ba","UTUA30_23_260",NA,9.2630455398169
"UTUA30",2023,"Plot 3","30x30","Ba","UTUA30_23_261",NA,6.99491286212359
"UTUA30",2023,"Plot 3","both","Ba","UTUA30_23_251",NA,5.66928391126269
"YAUC4",2022,"Plot 1","10x10","Ba","YAUC4_22_197",NA,2.70382323892229
"YAUC4",2022,"Plot 1","10x10","Ba","YAUC4_22_198",NA,1.3391408164366
"YAUC4",2022,"Plot 1","10x10","Ba","YAUC4_22_199",NA,1.3880543530842
"YAUC4",2022,"Plot 1","10x10","Ba","YAUC4_22_200",NA,2.17178952582703
"YAUC4",2022,"Plot 1","10x10","Ba","YAUC4_22_201",NA,2.91935779687954
"YAUC4",2022,"Plot 1","10x10","Ba","YAUC4_22_202",NA,0.494617193075234
"YAUC4",2022,"Plot 1","10x10","Ba","YAUC4_22_203",NA,0.648288382285719
"YAUC4",2022,"Plot 1","10x10","Ba","YAUC4_22_204",NA,0.362815019434381
"YAUC4",2022,"Plot 1","10x10","Ba","YAUC4_22_205",NA,2.10962504871995
"YAUC4",2022,"Plot 1","10x10","Ba","YAUC4_22_206",NA,5.77411395172152
"YAUC4",2022,"Plot 1","10x10","Ba","YAUC4_22_207",NA,1.59306605199319
"YAUC4",2022,"Plot 1","10x10","Ba","YAUC4_22_208",NA,11.8720802111016
"ADJUCP",2023,"Plot 1","30x30","Ci","ADJUCP_23_219",53.3520972395887,9.70830851769458
"ADJUCP",2023,"Plot 2","10x10","Ci","ADJUCP_23_1293",0.477836242611008,-6.5065663279895
"JAYU2/3",2023,"Plot 3","10x10","Ci","JAYU2/3_23_1346",33.6115856414918,3.31831808029459
"UTUA16",2023,"Plot 2","10x10","Ci","UTUA16_23_1161",2632.97665695524,4291.2994503911
"UTUA16",2023,"Plot 2","30x30","Ci","UTUA16_23_82",40.5265452313083,5.51110016588506
"UTUA16",2023,"Plot 3","10x10","Ci","UTUA16_23_1170",17.2315571651237,-1.67977529789034
"UTUA16",2023,"Plot 3","10x10","Ci","UTUA16_23_1171",16.300703261865,-1.95552734554833
"UTUA16",2023,"Plot 3","10x10","Ci","UTUA16_23_1172",38.5159259330109,4.8684502822553
"UTUA16",2023,"Plot 3","10x10","Ci","UTUA16_23_1173",27.3495275449076,1.37498846669108
"UTUA18",2023,"Plot 2","30x30","Ci","UTUA18_23_140",201.921940818667,70.6532711629724
"UTUA18",2023,"Plot 2","30x30","Ci","UTUA18_23_147",2907.93669997905,5151.10760675188
"UTUA18",2023,"Plot 2","30x30","Ci","UTUA18_23_156",90.6428020376995,22.8724261949984
"UTUA2",2022,"Plot 1","10x10","Ci","UTUA2_22_26",277.638250760998,110.441733081131
"UTUA2",2022,"Plot 1","10x10","Ci","UTUA2_22_27",469.495314115727,237.648079526273
"UTUA2",2022,"Plot 1","10x10","Ci","UTUA2_22_5",336.70804663012,145.574911663856
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_1",3110.18654453094,5833.15786159972
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_10",212.198875786723,75.7080648674621
"UTUA2",2023,"Plot 1","30x30","Ci","UTUA2_23_11",329.43525963706,141.055618848898
